point_uid,match_id,player1,player2,set_no,game_no,point_no,elapsed_time,rally_count,p1_score,p2_score,p1_break_pt,p2_break_pt,is_tiebreak_like,pressure_score,pressure_band,point_victor
2023-wimbledon-1301_S3_G1_P159,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,1,159,02:06:20,0,30,15,0,0,0,0.0,low,2
2023-wimbledon-1301_S3_G1_P160,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,1,160,02:07:02,1,30,30,0,0,0,0.1,low,1
2023-wimbledon-1301_S3_G1_P161,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,1,161,02:07:27,1,40,30,0,0,0,1.1,medium,1
2023-wimbledon-1301_S3_G2_P162,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,2,162,02:08:41,8,0,0,0,0,0,0.8,medium,1
2023-wimbledon-1301_S3_G2_P163,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,2,163,02:09:28,1,15,0,0,0,0,0.1,low,2
2023-wimbledon-1301_S3_G2_P164,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,2,164,02:10:00,3,15,15,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1301_S3_G2_P165,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,2,165,02:10:55,2,15,30,0,0,0,0.2,low,1
2023-wimbledon-1301_S3_G2_P166,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,2,166,02:11:35,4,30,30,0,0,0,0.4,low,1
2023-wimbledon-1301_S3_G2_P167,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,2,167,02:12:15,3,40,30,1,0,0,3.3,extreme,2
2023-wimbledon-1301_S3_G2_P168,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,2,168,02:12:53,2,40,40,0,0,0,1.2,medium,1
2023-wimbledon-1301_S3_G2_P169,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,2,169,02:13:38,1,AD,40,1,0,0,3.1,extreme,2
2023-wimbledon-1301_S3_G2_P170,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,2,170,02:14:08,3,40,40,0,0,0,1.3,medium,2
2023-wimbledon-1301_S3_G2_P171,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,2,171,02:14:53,0,40,AD,0,0,0,1.0,medium,1
2023-wimbledon-1301_S3_G2_P172,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,2,172,02:15:48,1,40,40,0,0,0,1.1,medium,2
2023-wimbledon-1301_S3_G2_P173,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,2,173,02:16:15,5,40,AD,0,0,0,1.5,medium,2
2023-wimbledon-1301_S3_G3_P174,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,3,174,02:16:58,7,0,0,0,0,0,0.7000000000000001,medium,1
2023-wimbledon-1301_S3_G3_P175,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,3,175,02:17:46,3,15,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1301_S3_G3_P176,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,3,176,02:18:16,6,30,0,0,0,0,0.6000000000000001,medium,2
2023-wimbledon-1301_S3_G3_P177,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,3,177,02:18:53,4,30,15,0,0,0,0.4,low,2
2023-wimbledon-1301_S3_G3_P178,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,3,178,02:19:39,3,30,30,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1301_S3_G3_P179,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,3,179,02:20:27,1,40,30,0,0,0,1.1,medium,1
2023-wimbledon-1301_S3_G4_P180,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,4,180,02:22:46,2,0,0,0,0,0,0.2,low,1
2023-wimbledon-1301_S3_G4_P181,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,4,181,02:23:36,6,15,0,0,0,0,0.6000000000000001,medium,1
2023-wimbledon-1301_S3_G4_P182,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,4,182,02:24:21,3,30,0,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1301_S3_G4_P183,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,4,183,02:25:30,2,30,15,0,0,0,0.2,low,1
2023-wimbledon-1301_S3_G4_P184,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,4,184,02:25:59,6,40,15,1,0,0,3.6,extreme,1
2023-wimbledon-1301_S3_G5_P185,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,5,185,02:26:45,1,0,0,0,0,0,0.1,low,1
2023-wimbledon-1301_S3_G5_P186,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,5,186,02:27:09,1,15,0,0,0,0,0.1,low,1
2023-wimbledon-1301_S3_G5_P187,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,5,187,02:27:35,9,30,0,0,0,0,0.9,medium,1
2023-wimbledon-1301_S3_G5_P188,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,5,188,02:28:21,0,40,0,0,0,0,1.0,medium,2
2023-wimbledon-1301_S3_G5_P189,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,5,189,02:28:59,1,40,15,0,0,0,1.1,medium,1
2023-wimbledon-1301_S3_G6_P190,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,6,190,02:31:03,4,0,0,0,0,0,0.4,low,1
2023-wimbledon-1301_S3_G6_P191,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,6,191,02:32:01,1,15,0,0,0,0,0.1,low,2
2023-wimbledon-1301_S3_G6_P192,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,6,192,02:32:24,1,15,15,0,0,0,0.1,low,2
2023-wimbledon-1301_S3_G6_P193,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,6,193,02:33:01,2,15,30,0,0,0,0.2,low,1
2023-wimbledon-1301_S3_G6_P194,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,6,194,02:34:04,3,30,30,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1301_S3_G6_P195,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,6,195,02:34:46,1,30,40,0,0,0,1.1,medium,2
2023-wimbledon-1301_S3_G7_P196,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,7,196,02:35:22,1,0,0,0,0,0,0.1,low,1
2023-wimbledon-1301_S3_G7_P197,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,7,197,02:35:46,3,15,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1301_S3_G7_P198,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,7,198,02:36:15,3,30,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1301_S3_G7_P199,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,7,199,02:36:54,1,40,0,0,0,0,1.1,medium,1
2023-wimbledon-1301_S3_G8_P200,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,8,200,02:38:49,1,0,0,0,0,0,0.1,low,2
2023-wimbledon-1301_S3_G8_P201,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,8,201,02:39:09,2,0,15,0,0,0,0.2,low,1
2023-wimbledon-1301_S3_G8_P202,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,8,202,02:39:39,9,15,15,0,0,0,0.9,medium,2
2023-wimbledon-1301_S3_G8_P203,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,8,203,02:40:34,10,15,30,0,0,0,1.0,medium,1
2023-wimbledon-1301_S3_G8_P204,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,8,204,02:41:28,4,30,30,0,0,0,0.4,low,1
2023-wimbledon-1301_S3_G8_P205,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,8,205,02:42:07,1,40,30,1,0,0,3.1,extreme,2
2023-wimbledon-1301_S3_G8_P206,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,8,206,02:42:35,1,40,40,0,0,0,1.1,medium,2
2023-wimbledon-1301_S3_G8_P207,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,8,207,02:43:02,1,40,AD,0,0,0,1.1,medium,2
2023-wimbledon-1301_S3_G9_P208,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,9,208,02:43:47,1,0,0,0,0,0,0.1,low,1
2023-wimbledon-1301_S3_G9_P209,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,9,209,02:44:30,3,15,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1301_S3_G9_P210,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,9,210,02:45:05,1,30,0,0,0,0,0.1,low,1
2023-wimbledon-1301_S3_G9_P211,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,9,211,02:45:58,2,40,0,0,0,0,1.2,medium,2
2023-wimbledon-1301_S3_G9_P212,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3,9,212,02:46:29,1,40,15,0,0,0,1.1,medium,1
2023-wimbledon-1301_S4_G1_P213,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,1,213,02:49:17,4,0,0,0,0,0,0.4,low,1
2023-wimbledon-1301_S4_G1_P214,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,1,214,02:50:03,3,15,0,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1301_S4_G1_P215,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,1,215,02:50:48,1,15,15,0,0,0,0.1,low,2
2023-wimbledon-1301_S4_G1_P216,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,1,216,02:51:12,1,15,30,0,0,0,0.1,low,2
2023-wimbledon-1301_S4_G1_P217,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,1,217,02:51:40,1,15,40,0,0,0,1.1,medium,2
2023-wimbledon-1301_S4_G2_P218,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,2,218,02:52:35,7,0,0,0,0,0,0.7000000000000001,medium,1
2023-wimbledon-1301_S4_G2_P219,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,2,219,02:53:10,0,15,0,0,0,0,0.0,low,2
2023-wimbledon-1301_S4_G2_P220,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,2,220,02:54:03,2,15,15,0,0,0,0.2,low,2
2023-wimbledon-1301_S4_G2_P221,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,2,221,02:54:43,1,15,30,0,0,0,0.1,low,1
2023-wimbledon-1301_S4_G2_P222,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,2,222,02:55:10,0,30,30,0,0,0,0.0,low,2
2023-wimbledon-1301_S4_G2_P223,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,2,223,02:55:53,10,30,40,0,1,0,4.0,extreme,2
2023-wimbledon-1301_S4_G3_P224,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,224,02:57:09,3,0,0,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1301_S4_G3_P225,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,225,02:57:46,2,0,15,0,0,0,0.2,low,1
2023-wimbledon-1301_S4_G3_P226,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,226,02:58:32,3,15,15,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1301_S4_G3_P227,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,227,02:59:15,3,15,30,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1301_S4_G3_P228,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,228,02:59:48,8,15,40,0,0,0,1.8,high,1
2023-wimbledon-1301_S4_G3_P229,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,229,03:00:40,10,30,40,0,0,0,2.0,high,1
2023-wimbledon-1301_S4_G3_P230,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,230,03:01:47,4,40,40,0,0,0,1.4,medium,1
2023-wimbledon-1301_S4_G3_P231,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,231,03:02:25,5,AD,40,1,0,0,3.5,extreme,2
2023-wimbledon-1301_S4_G3_P232,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,232,03:03:27,3,40,40,0,0,0,1.3,medium,2
2023-wimbledon-1301_S4_G3_P233,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,233,03:04:06,4,40,AD,0,0,0,1.4,medium,1
2023-wimbledon-1301_S4_G3_P234,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,234,03:05:04,3,40,40,0,0,0,1.3,medium,2
2023-wimbledon-1301_S4_G3_P235,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,235,03:05:36,4,40,AD,0,0,0,1.4,medium,1
2023-wimbledon-1301_S4_G3_P236,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,236,03:06:16,4,40,40,0,0,0,1.4,medium,1
2023-wimbledon-1301_S4_G3_P237,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,237,03:07:09,1,AD,40,1,0,0,3.1,extreme,2
2023-wimbledon-1301_S4_G3_P238,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,238,03:07:38,7,40,40,0,0,0,1.7000000000000002,high,2
2023-wimbledon-1301_S4_G3_P239,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,239,03:09:02,6,40,AD,0,0,0,1.6,high,1
2023-wimbledon-1301_S4_G3_P240,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,240,03:09:55,1,40,40,0,0,0,1.1,medium,2
2023-wimbledon-1301_S4_G3_P241,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,3,241,03:10:27,1,40,AD,0,0,0,1.1,medium,2
2023-wimbledon-1301_S4_G4_P242,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,4,242,03:12:34,1,0,0,0,0,0,0.1,low,1
2023-wimbledon-1301_S4_G4_P243,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,4,243,03:12:51,2,15,0,0,0,0,0.2,low,2
2023-wimbledon-1301_S4_G4_P244,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,4,244,03:13:12,0,15,15,0,0,0,0.0,low,2
2023-wimbledon-1301_S4_G4_P245,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,4,245,03:13:47,2,15,30,0,0,0,0.2,low,2
2023-wimbledon-1301_S4_G4_P246,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,4,246,03:14:07,1,15,40,0,1,0,3.1,extreme,1
2023-wimbledon-1301_S4_G4_P247,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,4,247,03:14:44,3,30,40,0,1,0,3.3,extreme,1
2023-wimbledon-1301_S4_G4_P248,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,4,248,03:15:12,3,40,40,0,0,0,1.3,medium,1
2023-wimbledon-1301_S4_G4_P249,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,4,249,03:15:53,7,AD,40,0,0,0,1.7000000000000002,high,1
2023-wimbledon-1301_S4_G5_P250,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,5,250,03:16:58,1,0,0,0,0,0,0.1,low,2
2023-wimbledon-1301_S4_G5_P251,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,5,251,03:17:22,2,0,15,0,0,0,0.2,low,1
2023-wimbledon-1301_S4_G5_P252,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,5,252,03:17:55,3,15,15,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1301_S4_G5_P253,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,5,253,03:18:44,3,15,30,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1301_S4_G5_P254,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,5,254,03:19:13,2,15,40,0,0,0,1.2,medium,1
2023-wimbledon-1301_S4_G5_P255,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,5,255,03:19:46,4,30,40,0,0,0,1.4,medium,1
2023-wimbledon-1301_S4_G5_P256,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,5,256,03:20:21,3,40,40,0,0,0,1.3,medium,2
2023-wimbledon-1301_S4_G5_P257,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,5,257,03:20:54,1,40,AD,0,0,0,1.1,medium,2
2023-wimbledon-1301_S4_G6_P258,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,6,258,03:22:58,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1301_S4_G6_P259,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,6,259,03:23:55,5,0,15,0,0,0,0.5,low,1
2023-wimbledon-1301_S4_G6_P260,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,6,260,03:25:03,1,15,15,0,0,0,0.1,low,1
2023-wimbledon-1301_S4_G6_P261,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,6,261,03:25:28,5,30,15,0,0,0,0.5,low,1
2023-wimbledon-1301_S4_G6_P262,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,6,262,03:26:04,1,40,15,0,0,0,1.1,medium,1
2023-wimbledon-1301_S4_G7_P263,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,7,263,03:27:02,16,0,0,0,0,0,1.6,high,1
2023-wimbledon-1301_S4_G7_P264,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,7,264,03:28:08,0,15,0,0,0,0,0.0,low,1
2023-wimbledon-1301_S4_G7_P265,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,7,265,03:28:56,1,30,0,0,0,0,0.1,low,2
2023-wimbledon-1301_S4_G7_P266,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,7,266,03:29:21,2,30,15,0,0,0,0.2,low,1
2023-wimbledon-1301_S4_G7_P267,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,7,267,03:29:54,3,40,15,1,0,0,3.3,extreme,2
2023-wimbledon-1301_S4_G7_P268,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,7,268,03:30:31,2,40,30,1,0,0,3.2,extreme,1
2023-wimbledon-1301_S4_G8_P269,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,8,269,03:32:27,7,0,0,0,0,0,0.7000000000000001,medium,1
2023-wimbledon-1301_S4_G8_P270,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,8,270,03:33:01,3,15,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1301_S4_G8_P271,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,8,271,03:33:45,0,30,0,0,0,0,0.0,low,2
2023-wimbledon-1301_S4_G8_P272,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,8,272,03:34:24,1,30,15,0,0,0,0.1,low,1
2023-wimbledon-1301_S4_G8_P273,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,8,273,03:34:53,1,40,15,0,0,0,1.1,medium,1
2023-wimbledon-1301_S4_G9_P274,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,9,274,03:35:32,1,0,0,0,0,0,0.1,low,2
2023-wimbledon-1301_S4_G9_P275,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,9,275,03:35:54,4,0,15,0,0,0,0.4,low,1
2023-wimbledon-1301_S4_G9_P276,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,9,276,03:36:26,1,15,15,0,0,0,0.1,low,2
2023-wimbledon-1301_S4_G9_P277,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,9,277,03:36:52,3,15,30,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1301_S4_G9_P278,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,9,278,03:37:21,7,15,40,0,0,0,1.7000000000000002,high,2
2023-wimbledon-1301_S4_G10_P279,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,10,279,03:39:32,3,0,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1301_S4_G10_P280,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,10,280,03:40:14,3,15,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1301_S4_G10_P281,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,10,281,03:41:00,4,30,0,0,0,0,0.4,low,2
2023-wimbledon-1301_S4_G10_P282,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,10,282,03:41:32,11,30,15,0,0,0,1.1,medium,1
2023-wimbledon-1301_S4_G10_P283,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,10,283,03:42:16,2,40,15,0,0,0,1.2,medium,2
2023-wimbledon-1301_S4_G10_P284,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,10,284,03:42:48,6,40,30,0,0,0,1.6,high,2
2023-wimbledon-1301_S4_G10_P285,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,10,285,03:43:49,3,40,40,0,0,0,1.3,medium,1
2023-wimbledon-1301_S4_G10_P286,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,10,286,03:44:23,1,AD,40,0,0,0,1.1,medium,1
2023-wimbledon-1301_S4_G11_P287,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,11,287,03:45:10,1,0,0,0,0,0,0.1,low,2
2023-wimbledon-1301_S4_G11_P288,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,11,288,03:45:48,2,0,15,0,0,0,0.2,low,1
2023-wimbledon-1301_S4_G11_P289,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,11,289,03:46:28,9,15,15,0,0,0,0.9,medium,2
2023-wimbledon-1301_S4_G11_P290,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,11,290,03:47:15,4,15,30,0,0,0,0.4,low,1
2023-wimbledon-1301_S4_G11_P291,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,11,291,03:47:51,6,30,30,0,0,0,0.6000000000000001,medium,1
2023-wimbledon-1301_S4_G11_P292,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,11,292,03:48:58,2,40,30,1,0,0,3.2,extreme,1
2023-wimbledon-1301_S4_G12_P293,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,12,293,03:50:55,8,0,0,0,0,0,0.8,medium,2
2023-wimbledon-1301_S4_G12_P294,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,12,294,03:51:52,5,0,15,0,0,0,0.5,low,1
2023-wimbledon-1301_S4_G12_P295,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,12,295,03:52:30,3,15,15,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1301_S4_G12_P296,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,12,296,03:53:25,2,30,15,0,0,0,0.2,low,2
2023-wimbledon-1301_S4_G12_P297,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,12,297,03:54:01,14,30,30,0,0,0,1.4000000000000001,medium,2
2023-wimbledon-1301_S4_G12_P298,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,12,298,03:55:02,1,30,40,0,1,0,3.1,extreme,1
2023-wimbledon-1301_S4_G12_P299,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,12,299,03:55:34,1,40,40,0,0,0,1.1,medium,1
2023-wimbledon-1301_S4_G12_P300,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4,12,300,03:56:11,1,AD,40,0,0,0,1.1,medium,1
2023-wimbledon-1302_S1_G1_P1,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,1,1,00:00:00,2,0,0,0,0,0,0.2,low,1
2023-wimbledon-1302_S1_G1_P2,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,1,2,00:00:36,1,15,0,0,0,0,0.1,low,2
2023-wimbledon-1302_S1_G1_P3,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,1,3,00:00:58,9,15,15,0,0,0,0.9,medium,2
2023-wimbledon-1302_S1_G1_P4,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,1,4,00:01:52,2,15,30,0,0,0,0.2,low,1
2023-wimbledon-1302_S1_G1_P5,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,1,5,00:02:32,0,30,30,0,0,0,0.0,low,1
2023-wimbledon-1302_S1_G1_P6,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,1,6,00:03:12,1,40,30,1,0,0,3.1,extreme,2
2023-wimbledon-1302_S1_G1_P7,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,1,7,00:03:37,1,40,40,0,0,0,1.1,medium,2
2023-wimbledon-1302_S1_G1_P8,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,1,8,00:04:01,4,40,AD,0,0,0,1.4,medium,1
2023-wimbledon-1302_S1_G1_P9,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,1,9,00:04:45,1,40,40,0,0,0,1.1,medium,2
2023-wimbledon-1302_S1_G1_P10,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,1,10,00:05:08,4,40,AD,0,0,0,1.4,medium,1
2023-wimbledon-1302_S1_G1_P11,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,1,11,00:05:42,1,40,40,0,0,0,1.1,medium,2
2023-wimbledon-1302_S1_G1_P12,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,1,12,00:06:07,3,40,AD,0,0,0,1.3,medium,2
2023-wimbledon-1302_S1_G2_P13,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,2,13,00:07:26,3,0,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1302_S1_G2_P14,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,2,14,00:07:52,3,15,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1302_S1_G2_P15,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,2,15,00:08:33,3,30,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1302_S1_G2_P16,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,2,16,00:09:00,1,40,0,0,0,0,1.1,medium,1
2023-wimbledon-1302_S1_G3_P17,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1,3,17,00:09:38,1,0,0,0,0,0,0.1,low,2
